average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,19,0,0,0,0,0,0,0,0,1956-57,MTL,0,0,[],0,,3
,1,0,0,NHL,20,0,0,0,0,0,0,0,0,1957-58,MTL,0,1,[],0,,2
,40,0,0,NHL,21,0,19,0,0,0,0,0,0,1958-59,MTL,18,22,"[{'link': '/awards/calder.html#1959', 'name': None}]",0,,64
,28,0,0,NHL,22,0,24,0,0,0,0,0,0,1959-60,MTL,13,15,[],0,,64
,32,0,0,NHL,23,0,44,0,0,0,0,0,0,1960-61,MTL,12,20,[],0,,69
,65,0,0,NHL,24,0,29,0,0,0,0,0,0,1961-62,MTL,27,38,[],0,,66
,35,0,0,NHL,25,0,51,0,0,0,0,0,0,1962-63,MTL,23,12,[],0,,0
,29,1,0,NHL,26,0,41,0,0,8,0,0,0,1963-64,MTL,8,21,[],0,,70
,55,2,0,NHL,27,0,41,0,0,18,7,0,0,1964-65,MTL,25,30,[],0,,0
,42,3,0,NHL,28,0,10,0,0,21,1,0,0,1965-66,MTL,22,20,[],0,,67
,41,0,0,NHL,29,0,39,0,0,13,1,0,0,1966-67,MTL,14,27,[],0,,69
,45,5,0,NHL,30,22,14,4,198,17,3,0,3,1967-68,MTL,20,25,[],10.1,,70
,41,3,0,NHL,31,27,16,20,180,11,2,0,1,1968-69,MTL,13,28,[],7.2,,72
,43,2,0,NHL,32,22,20,4,187,18,1,0,2,1969-70,MTL,19,24,[],10.2,,72
,32,1,1,NHL,33,13,8,-7,126,12,2,0,4,1970-71,TOT,15,17,[],11.9,,49
,5,0,0,NHL,33,4,0,0,18,1,0,0,0,1970-71,MTL,1,4,[],5.6,,16
,27,1,1,NHL,33,9,8,-7,108,11,2,0,4,1970-71,LAK,14,13,[],13.0,,33
,52,4,1,NHL,34,22,22,-22,181,15,7,2,5,1971-72,LAK,23,29,[],12.7,,76
,58,6,2,NHL,35,25,8,-12,168,23,1,1,6,1972-73,TOT,26,32,[],15.5,,0
,49,6,1,NHL,35,23,6,-12,132,18,1,0,6,1972-73,LAK,20,29,[],15.2,,63
,9,0,1,NHL,35,2,2,0,36,5,0,1,0,1972-73,CBH,6,3,[],16.7,,16
,83,8,2,WHA,36,0,26,0,0,25,6,0,0,1973-74,CHC,33,50,"[{'link': '/awards/deneau.html#1974', 'name': None}]",0,,0
,39,0,0,WHA,37,0,28,-28,161,9,6,0,0,1974-75,CHC,15,24,[],9.3,,70
,83,5,1,WHA,38,0,20,9,236,26,8,0,0,1975-76,TOT,35,48,[],14.8,,79
,50,4,0,WHA,38,0,14,9,142,13,8,0,0,1975-76,DOT,21,29,[],14.8,,41
,33,1,1,WHA,38,0,6,0,94,13,0,0,0,1975-76,NEW,14,19,[],14.9,,38
,48,0,0,WHA,39,0,30,1,162,17,0,0,0,1976-77,NEW,17,31,[],10.5,,77
