giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,81,0,22,0,0,134,21,0,1,1898,CHI,0,0,[],6.7,7,12,-11,9,0,1,2005-06,0,23:26,1,79,0,11
0,NHL,82,0,23,0,0,122,31,0,4,1935,CHI,0,0,[],1.6,2,29,0,2,0,0,2006-07,0,23:36,0,76,2,23
41,NHL,82,0,24,0,265,148,32,67,5,2096,CHI,52,0,"[{'link': '/awards/voting-2008.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2008.html#norris', 'name': 'Norris-11'}]",8.1,10,20,30,12,0,1,2007-08,115,25:34,1,56,2,13
40,NHL,77,1,25,0,362,173,44,40,9,1969,CHI,50,0,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-2009.html#norris', 'name': 'Norris-6'}]",4.6,5,36,33,8,0,1,2008-09,92,25:34,2,60,0,27
59,NHL,82,1,26,0,429,213,69,46,13,2181,CHI,45,0,"[{'link': '/awards/nhl_all_star.html#2010', 'name': None}, {'link': '/awards/voting-2010.html#byng', 'name': 'Byng-29'}, {'link': '/awards/voting-2010.html#hart', 'name': 'Hart-15'}, {'link': '/awards/norris.html#2010', 'name': None}]",6.6,10,55,21,14,0,1,2009-10,143,26:36,3,51,4,38
83,NHL,82,1,27,0,401,173,45,45,19,2205,CHI,56,0,"[{'link': '/awards/voting-2011.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-2011.html#byng', 'name': 'Byng-30'}, {'link': '/awards/voting-2011.html#norris', 'name': 'Norris-9'}]",4.0,3,38,-1,7,0,1,2010-11,149,26:53,3,22,0,19
50,NHL,74,1,28,0,378,162,40,45,12,1990,CHI,48,0,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-14'}, {'link': '/awards/voting-2012.html#norris', 'name': 'Norris-13'}]",2.5,3,36,15,4,0,0,2011-12,121,26:54,1,42,2,22
29,NHL,47,0,29,0,184,91,27,19,8,1133,CHI,26,0,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2013.html#norris', 'name': 'Norris-6'}]",3.3,1,24,16,3,0,0,2012-13,66,24:07,2,31,1,15
70,NHL,79,3,30,0,405,198,61,36,18,1947,CHI,48,0,"[{'link': '/awards/nhl_all_star.html#2014', 'name': None}, {'link': '/awards/voting-2014.html#byng', 'name': 'Byng-19'}, {'link': '/awards/voting-2014.html#hart', 'name': 'Hart-15'}, {'link': '/awards/norris.html#2014', 'name': None}]",3.0,3,55,22,6,0,0,2013-14,89,24:39,3,28,1,36
63,NHL,80,2,31,0,369,171,45,16,13,2045,CHI,43,0,"[{'link': '/awards/voting-2015.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-2015.html#byng', 'name': 'Byng-22'}, {'link': '/awards/voting-2015.html#norris', 'name': 'Norris-7'}, {'link': '/awards/smythe.html#2015', 'name': None}]",5.8,7,35,12,10,0,0,2014-15,113,25:34,3,20,1,21
46,NHL,67,4,32,1,287,130,43,16,14,1691,CHI,22,0.0,"[{'link': '/awards/voting-2016.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2016.html#norris', 'name': 'Norris-11'}]",6.9,5,34,13,9,0,0,2015-16,116,25:14,4,26,1,19
73,NHL,80,2,33,0,370,183,53,24,13,2049,CHI,32,0,"[{'link': '/awards/nhl_all_star.html#2017', 'name': None}, {'link': '/awards/voting-2017.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-2017.html#byng', 'name': 'Byng-11'}, {'link': '/awards/voting-2017.html#norris', 'name': 'Norris-4'}]",3.3,4,47,22,6,0,0,2016-17,107,25:37,2,16,0,34
